Date,gross_return,transaction_cost,portfolio_return,turnover,equity_curve,benchmark_return,benchmark_equity
2011-02-09,0.0,0.0,0.0,0.0,1.0,-0.0022628061043639125,1.190034216779449
2011-02-10,0.0,0.0,0.0,0.0,1.0,0.0003781786817909083,1.190484262350837
2011-02-11,0.0,0.0,0.0,0.0,1.0,0.00597027378643511,1.1975917793355138
2011-02-14,0.0,0.0,0.0,0.0,1.0,0.0024036572493246755,1.2004703794976452
2011-02-15,0.0,0.0,0.0,0.0,1.0,-0.003147525689253916,1.196691868138988
2011-02-16,0.0,0.0,0.0,0.0,1.0,0.00631530370026856,1.2042493407219275
2011-02-17,0.0,0.0,0.0,0.0,1.0,0.002988073184407858,1.2078477258842795
2011-02-18,0.0,0.0,0.0,0.0,1.0,0.0020861051541509745,1.2103674232506763
2011-02-22,0.0,0.0,0.0,0.0,1.0,-0.020069809844145414,1.1860755792244868
2011-02-23,0.0,0.0,0.0,0.0,1.0,-0.00614440873900457,1.17878784607038
2011-02-24,0.0,0.0,0.0,0.0,1.0,-0.0006870176860686028,1.1779779979720069
2011-02-25,0.0,0.0,0.0,0.0,1.0,0.010692871688747774,1.1905739655564895
2011-02-28,0.0,0.0,0.0,0.0,1.0,0.006196537613949227,1.197951401916249
2011-03-01,0.0,0.0,0.0,0.0,1.0,-0.0166729667933877,1.177977997972007
2011-03-02,0.0,0.0,0.0,0.0,1.0,0.002138772923907739,1.1804974254190286
2011-03-03,0.0,0.0,0.0,0.0,1.0,0.017224117636478242,1.2008304519440056
2011-03-04,0.0,0.0,0.0,0.0,1.0,-0.007492200603811616,1.1918335893068754
2011-03-07,0.0,0.0,0.0,0.0,1.0,-0.007851175751333317,1.1824762943308849
2011-03-08,0.0,0.0,0.0,0.0,1.0,0.008749976222270472,1.1928229337896785
2011-03-09,0.0,0.0,0.0,0.0,1.0,-0.0014328442509010664,1.1911138043066551
2011-03-10,0.0,0.0,0.0,0.0,1.0,-0.018506103877984792,1.1690709285136545
2011-03-11,0.0,0.0,0.0,0.0,1.0,0.006926355885459312,1.1771683298198843
2011-03-14,0.0,0.0,0.0,0.0,1.0,-0.006037579235918633,1.1700610827545828
